smiles,mu,gap,cv,TPSA
OCC1C2COCC12O,1.0823,0.3192,33.315,49.69
O=CC12CC1OC=N2,2.227,0.2192,23.694,38.66
CC1N2CC1(CC2)C#N,3.0509,0.2673,30.985,27.03
CCC(C)C(=O)CC#N,2.1458,0.2272,37.052,40.86
C#CC1(C(=O)CO1)C#C,0.5906,0.2092,31.347,26.3
OC1CNC(=O)C=C1,2.6486,0.2045,26.81,49.33
OC1C2C3N2C1C31CN1,1.8131,0.2952,28.885,45.18000000000001
OC12C3C4C1C4(O)C23,1.285,0.2908,26.47,40.46
CC(O)C(=O)NCC=O,2.5352,0.2192,35.527,66.4
C1CC23CCC=C2CC13,0.4552,0.2402,30.684,0.0
CCc1cc(oc1C)C,0.3131,0.2267,36.161,13.14
CC(O)C1C2C3CN1C23,1.5186,0.2855,32.204,23.47
CC1(O)C2CCCC12O,2.3737,0.2828,35.899,40.46
CCC1(O)CC1(C)C#N,5.3996,0.3092,37.859,44.019999999999996
CCn1cc(cc1N)C,1.5972,0.235,36.77,30.95
O=C1CC2NC2CC1=O,6.0507,0.1598,28.598,56.080000000000005
CC1CC2(C)CN2C1=O,3.8126,0.2385,33.534,20.08
C1CC1C12CC(C1)C2,0.1863,0.3595,28.411,0.0
N#CC12CCC1O2,4.2491,0.2755,21.581,36.32
O=C1CCOCC1C#N,3.6692,0.2208,29.141,50.09
CC1COCCNC1=O,2.8783,0.2625,32.965,38.33
NC(=O)C1(CC#C)CO1,2.3548,0.2625,33.816,55.620000000000005
CC1C(=O)C2OC2C1=O,0.9959,0.2062,28.931,46.67
CC1NC2(CO)COC12,1.2716,0.2691,33.812,41.489999999999995
C#CC1CC1C1CCO1,2.353,0.2883,32.84,9.23
CCOC(CC)C1CC1,0.9471,0.3299,39.976,9.23
CCOC1(C)CC(O)C1,2.5298,0.3219,38.509,29.46
CCc1c(ocn1)C#C,0.8878,0.2,30.98,26.03
c1cnc(c(=O)cn1)N,2.7017,0.1445,27.609,68.87
CCC(C1C[NH2+]1)C([O-])=O,5.765,0.2756,34.125,56.74
CC1COC(C)C2CC12,1.2479,0.3245,34.998,9.23
CC(C)N=C1OCC1C,2.0705,0.2699,36.98,21.59
CC#CCC(C)CC#C,0.7578,0.2862,39.683,0.0
CC(C)C1CCC1C#C,0.6001,0.3027,38.527,0.0
CC1OC11C2CC1C=C2,1.7498,0.2414,30.662,12.53
c1cnn2c1CC=C2,2.6845,0.204,22.286,17.82
OCC(=O)N1CC1C=O,4.8339,0.2065,31.618,57.379999999999995
CCC1CN=C(N)C1=O,0.5672,0.1818,34.025,55.449999999999996
c1c(n[nH]n1)CC=O,2.3909,0.2191,23.969,58.64
O=C1CC2CC(C#C)C12,3.0473,0.2148,30.941,17.07
N#CC12CC3C(C1)C3O2,4.8574,0.2718,26.469,33.019999999999996
CC(CN1CC1)N1CC1,1.4026,0.3095,36.199,6.02
CC1NC2(CCC2)C1=O,2.5116,0.2134,33.389,29.1
CC1(O)C(O)C2COC12,0.7557,0.2992,34.175,49.69
CC1(O)C2CC1C2CO,2.0401,0.3216,35.825,40.46
CC1C2C(O)C2C1C#C,1.6388,0.2821,34.58,20.23
OC1COC1C(=O)C#N,3.8041,0.1853,29.829,70.32
OC1CCC2(CC2)C1=O,2.9486,0.2222,32.182,37.3
CC1C=CCNCC1=O,2.6703,0.2049,33.165,29.1
CC1NCCNCC1=O,3.1148,0.1991,34.155,41.129999999999995
CC1C2CCC1C2C=O,2.4943,0.2251,32.313,17.07
N=C1CCC2CCC2O1,3.4177,0.2796,30.461,33.08
CC#CCOCC=O,3.2402,0.2253,31.501,26.3
CC(O)C#CCC#C,1.7169,0.2839,33.387,20.23
CC1C2OC(C=C2)C1C,1.6154,0.2537,32.301,9.23
CCC1C2C(O)CN12,1.7772,0.2879,30.758,23.240000000000002
Cc1c(nn[nH]1)N(C)C,4.0968,0.2048,33.674,44.81
CCC(C)(O)CN1CC1,2.023,0.2908,40.282,23.240000000000002
CC1C2C(C1C)N2C=O,3.8062,0.2439,34.001,20.08
CCNc1c(con1)N,3.7387,0.2249,33.259,64.08
OCC1CC1C1CCC1,1.3252,0.334,35.952,20.23
c1nc(n(n1)C=O)C#N,1.0761,0.2044,24.412,71.57
N=C1CC2=C(N1)N=NO2,2.4489,0.1759,25.95,74.80000000000001
C1C2C3CCC4C1C4C23,0.0674,0.3102,28.29,0.0
OC1C2C=CC11OCC21,2.3088,0.2145,28.296,29.46
NC(C#N)C#CC1CO1,2.9229,0.2636,31.918,62.34
CCN1C(C)C1C=O,1.5591,0.1954,32.501,20.08
CC12CN1CC2(C)O,2.442,0.2911,32.567,23.240000000000002
CCC12OC3(C)C1OC23,0.3103,0.3007,33.008,18.46
CC1=NON=C(C)C1=N,2.6121,0.1863,31.093,62.77
N=C1OC2CC1C21CC1,3.1145,0.2833,28.901,33.08
c1c(nc(c(n1)O)N)F,2.6929,0.178,28.257,72.03
CC1NC1C(=O)CCO,2.387,0.223,36.182,59.24000000000001
OC(C#N)C1CCC=C1,3.5946,0.2551,32.04,44.019999999999996
CCCN(C=O)C=O,5.9101,0.2155,30.907,37.38
CC1(CO1)C1=NNN=C1,1.7347,0.2484,28.873,54.1
CCC1=C(C)C(C)CC1,0.1781,0.2512,39.148,0.0
CC(OCC[NH3+])C([O-])=O,5.7442,0.2669,36.112,77.0
NC12C3CCN=C1OC23,3.2107,0.1912,29.206,47.61
CC(C#N)N1C=NN=C1,5.4042,0.2572,28.531,54.5
C1C2OC3CC2N1C3,0.7878,0.3054,22.899,12.47
OC1C2C3CC2C(=O)C13,2.039,0.2257,28.037,37.3
CCC1C2C1C1CC2O1,1.6286,0.3375,31.338,9.23
O=CC12CCC1C(=O)N2,1.3959,0.2118,29.294,46.17
CCCC(C)(C)O,1.2727,0.3252,34.823,20.23
NC1C(C#C)C1(O)C#N,3.5213,0.2436,34.289,70.03999999999999
C1NC11CC=CC11CO1,2.465,0.2447,29.808,34.47
CC1OC11CCC(C)C1,1.6858,0.3331,36.174,12.53
Cn1c(c(oc1=O)O)N,4.4517,0.234,32.272,81.39
OC12CC3C1C1(CO1)C23,2.0132,0.3285,29.2,32.76
CNc1c(nn[nH]1)OC,4.18,0.2047,32.056,62.83
c1c(n[nH]n1)NCC=O,2.8672,0.1843,28.793,70.67
CC(O)C1OC2CC12O,0.988,0.2955,35.166,49.69
N=C1CC=C2CCC2O1,3.3237,0.249,29.388,33.08
O=C1CN2C(CC#N)C12,2.3773,0.2167,28.638,43.87
COC1CCC(C)C=C1,0.9104,0.2568,35.897,9.23
CCN(C)C(=O)C(=N)N,0.8701,0.216,37.176,70.18
OC12CC3C4C(C13)N4C2,1.3226,0.3021,27.923,23.240000000000002
CC1N2CC11CC(=O)C21,3.1498,0.1887,30.606,20.310000000000002
CC(=O)C1(CO1)C=O,1.6486,0.204,28.364,46.67
OC1C2CC1(CC#C)O2,2.1696,0.2927,32.707,29.46
C1CC1C2(COC2)C#N,2.9121,0.2883,31.19,33.019999999999996
CCOC1=NCC(=O)C1,2.6524,0.2121,32.111,38.66
CC1(O)C2NC(=O)OC12,3.8401,0.2931,30.976,58.56
N#CCNC12CC1CC2,4.102,0.266,32.221,35.82
CC1N2C(=N)C(O)C12C,3.3028,0.2397,34.931,47.09
CCC12C(O)C1C1CN21,2.3662,0.2791,33.91,23.240000000000002
CC1C=C(C)C(C)C1O,1.1187,0.2584,38.533,20.23
CC1CCC2=C1C=NN2,2.5883,0.2477,29.918,28.68
OC1C2CC1C(=O)N2,4.1812,0.2628,25.948,49.33
CCCC(C)OC(C)=O,1.8655,0.2844,39.767,26.3
CC12C3OC(CC1O)C23,2.4062,0.3095,30.758,29.46
O=C1CCC2C3CC2C13,3.153,0.2197,28.097,17.07
CC1(NC1C1CC1)C#C,1.0336,0.2717,36.085,21.94
c12c([nH]nc1O)[nH]nn2,5.1105,0.2154,25.498,90.47999999999999
OC(C=O)C1=CCOC1,2.6874,0.1877,30.95,46.53
CCC(O)C1CC1C=O,2.7046,0.2233,36.969,37.3
C#CC(C#C)C1CO1,1.8359,0.2892,29.595,12.53
CCC#CC1CC2NC12,1.5006,0.2801,33.739,21.94
N#CC12COC3C1NC23,4.0894,0.2745,25.897,45.05
C#CC1C2OC2C11CN1,1.6094,0.2764,30.221,34.47
CCC1CCN1C(N)=O,3.9255,0.2879,36.208,46.33
CC12CC(C1O)N2C=O,3.6837,0.2504,32.621,40.54
CC1C(NC1=[NH2+])C([O-])=O,6.2049,0.2487,33.074,77.75
CC12CC(C1)COC2=N,3.1395,0.2869,31.503,33.08
c1[nH]c2c(n1)OCCC2,4.6207,0.2238,27.388,37.91
CC1OC(C)C1C(N)=O,4.3508,0.2535,36.193,52.32
CCNc1cc(co1)O,2.8514,0.2193,34.022,45.400000000000006
OCCC1C2CC=CC12,1.2758,0.2457,33.349,20.23
C(COC(=O)N)C#N,5.5083,0.3089,29.19,76.11
CC(O)C1CC(C)(C)C1,1.461,0.3284,41.063,20.23
OC(C#N)C12CC1CN2,3.7906,0.2518,31.412,56.05
CC12CC1C(=O)CC2O,2.6515,0.2265,33.327,37.3
CC12CN=C3NC1(C)C23,3.9761,0.1733,32.548,24.39
COCCN=CNC=O,1.2404,0.2218,34.737,50.69
CC1COCC=CC1C,1.2361,0.2622,35.905,9.23
C1CC2(CC2)C(=C1)C#N,4.3684,0.2055,30.742,23.79
Cc1ccc(c(n1)O)O,0.6705,0.1987,30.993,53.35000000000001
c1[nH]c2c(n1)[nH]cn2,0.0004,0.2108,21.25,57.36
O=CN1CC(=O)C1C#N,2.4335,0.2072,28.208,61.17
CN=C1OCC1(N)C#N,2.8023,0.2616,32.447,71.4
c1[nH]c2c(n1)OCCO2,3.7235,0.2206,26.177,47.14
CC1CN2C=CN=C12,3.6513,0.2566,25.497,17.82
CCCC1OCC1C,1.6664,0.3252,33.874,9.23
c1nc(c(c(=O)o1)O)N,3.3296,0.1669,28.616,89.35
c1cocc1NCCO,2.6878,0.2205,32.144,45.400000000000006
c1c(c([nH]n1)O)C2CC2,2.7591,0.2515,30.376,48.91
CC1(C#C)C2CC=CC12,0.9416,0.2304,33.271,0.0
CC1C2CC1C2(O)CO,2.1663,0.3074,35.281,40.46
CC(N1CC1)C1(C)CO1,1.6586,0.3132,36.617,15.54
N=C1OCC2=CN=NN12,5.6683,0.2326,23.761,63.79
NC(=O)C1C2C3CC3C12,3.6001,0.2423,31.614,43.09
c1cnccc1C#N,2.0541,0.2032,22.146,36.68
CCOC(C)CN1CC1,1.774,0.3143,38.959,12.24
CC1(CC1)COCCO,2.1593,0.3362,38.271,29.46
c1cc(c(nc1)F)F,3.0354,0.2221,21.749,12.89
CCC1N(C)C1(C)CO,2.2448,0.2943,40.778,23.240000000000002
CC1=CCCC1(O)C#N,3.1903,0.2521,33.667,44.019999999999996
CC1CC(=O)[C-]([NH2+]1)C=O,10.9883,0.193,32.13,50.75
CC12C3OC4C(OC14)C23,1.2262,0.3291,26.296,18.46
CC1=CCC(CO)CC1,1.4192,0.2609,36.581,20.23
CC1(O)CC2C(O)C12,0.8725,0.3078,31.494,40.46
OC(C#C)C1=CON=N1,3.0537,0.2344,29.137,59.150000000000006
CC1CC2NC1C2C#N,5.6157,0.2894,30.571,35.82
[O-]N=C(CC1C[NH2+]1)C=O,6.9167,0.1555,31.413,69.1
CC1C(O)CCC11CC1,1.3737,0.3293,36.45,20.23
C1CC1C1CCC=C1,0.1177,0.2636,29.284,0.0
COC1C2CC1C2(C)C,1.097,0.3362,36.61,9.23
C1C2COCC=CC12,1.0764,0.248,26.975,9.23
CC1=CCCNC1C#N,4.6856,0.2435,32.578,35.82
CC1OC1C(CO)CO,3.6803,0.3194,37.044,52.989999999999995
OC1CCC2C1OC2=O,4.099,0.2792,29.05,46.53
CC1=CC2OC=NC2C1,1.9283,0.2544,28.817,21.59
O=C1N=NOC(=N1)C#C,2.5412,0.2085,31.075,68.88
CC1=CCc2c1c[nH]n2,1.9682,0.2075,28.954,28.68
CC(=O)C1C2COC12,3.4383,0.2193,27.519,26.3
CC1C2(C)C3NC3C12C,1.6877,0.2776,36.734,21.94
CN1C2CC3OC2CC13,1.3925,0.2968,28.249,12.47
COc1conc1OC,2.2819,0.2326,30.62,44.49000000000001
C1C2C3COCC1N23,0.632,0.3186,24.264,12.24
CCc1nc(co1)CO,0.4419,0.24,32.633,46.260000000000005
CC1C=CC(C)(O)C1C,1.1976,0.2593,38.86,20.23
COC(=O)N1CCC1,2.6004,0.2908,28.799,29.54
OC1C2OC3C1C2C3=O,1.7696,0.2128,26.254,46.53
CC1C(CO)CC11CO1,2.7492,0.3259,35.544,32.76
CC1C2(O)CC1(C2)C#C,1.0869,0.2945,35.002,20.23
CN1C2C(=O)C1C21CO1,4.356,0.2342,29.871,32.84
CC1=COC(=N)C(F)=N1,3.7517,0.1664,28.453,49.88
OCC#CC1(CO1)C#N,2.8609,0.2518,31.561,56.55
CCOC(C)CC(N)=O,4.2599,0.2734,39.278,52.32
C1CC23COC2CC13,1.86,0.3066,26.092,9.23
N=COCC1=CC=CO1,3.6165,0.2296,29.028,46.22
C[NH2+]C1(CC([O-])=O)CC1,6.2247,0.2755,34.685,56.74
CC12C3CC1COCC23,1.5373,0.315,31.227,9.23
CCc1cc(=O)cno1,3.4865,0.1825,29.797,43.1
OC1CNC(=O)C1C=O,3.4441,0.2125,29.999,66.4
N#CC1NC2(CC2)C=C1,4.947,0.2287,30.281,35.82
Cc1c(cc(cn1)O)N,4.1639,0.196,32.641,59.14
CC1OC11C2C3CC1C23,1.7632,0.3403,30.333,12.53
CC(O)C1=COC=C1N,1.7885,0.2285,34.129,59.39
CC(C)(CNC=O)C#N,5.2515,0.2787,36.425,52.89
CC1(CO1)C1C2COC12,2.57,0.313,31.546,21.759999999999998
CC12CC1C(O)C2C#N,4.0883,0.2933,32.978,44.019999999999996
c1cnn2c1CC23CC3,2.8546,0.2623,27.749,17.82
Cc1c(=O)occ(n1)O,2.9105,0.1521,29.385,63.33
CCc1c(nno1)OC,3.181,0.1964,31.596,48.150000000000006
CCCC(=O)C1(C)CO1,1.5838,0.2231,37.258,29.6
CC12CC1C(CO2)=NO,0.8762,0.2361,32.702,41.82
CCC(CC=O)NC=O,4.5768,0.2282,36.402,46.17
OC1COC2(CC12)C#N,4.9755,0.2675,30.096,53.25
Cc1c(onc1O)C=O,4.3961,0.1911,29.401,63.330000000000005
CC#CC(=O)OC1CC1,2.3413,0.2331,33.256,26.3
OCC1OCC2CC2O1,3.2312,0.3374,31.228,38.69
CCC12OC1C=CC2C,1.7166,0.2446,34.405,12.53
CCC1=C(N)OC(=N)O1,4.0292,0.2358,32.671,76.15
CC12CC(C)(C1O)C2=O,2.7683,0.23,35.345,37.3
OC1C2CC1C21COC1,1.9588,0.3086,30.662,29.46
CCC(=NO)CC,0.6108,0.2545,31.175,32.59
CCCC1(CC(=O)C1)O,1.8622,0.2163,37.261,37.3
OCC1COCC(=O)C1,3.7467,0.2113,32.858,46.53
OC1C=CC(O)C2OC12,0.9497,0.2593,30.646,52.99
O=CC1OC11CCC1,2.94,0.2174,27.598,29.6
N#CC1CC2CC2C=C1,4.4092,0.2496,29.849,23.79
Cc1c(cnc(n1)F)N,5.0728,0.1855,29.656,51.8
c1c(=O)n(ncn1)C=O,2.1042,0.1502,25.08,64.85
O=C1CC(=O)C2OCC12,1.9677,0.1874,27.336,43.370000000000005
CCC1(O)CN(C)C1=O,2.5013,0.2679,36.457,40.54
CCc1c(nno1)N,4.0091,0.1967,28.18,64.94
CC1N2CCC(O)C12C,2.0247,0.2814,36.233,23.240000000000002
CCn1nc(nn1)CO,3.5432,0.2461,30.841,63.83
CCCN=COC(=O)C,0.4733,0.2422,36.564,38.66
CC1C=CCC11CO1,1.7704,0.2666,28.825,12.53
C#CC1C2CC3CC3C12,0.917,0.2788,31.091,0.0
CC12OC1COC2(C)C,2.2976,0.3279,35.697,21.759999999999998
c1c(onn1)CCC=O,2.2995,0.2164,28.633,55.99
O=C1CC2CN2C1C#N,5.0753,0.2026,28.027,43.87
CCC1C=CCN1C=O,4.1072,0.2398,33.112,20.310000000000002
Cc1cc(nc(n1)O)O,1.8986,0.2222,29.233,66.24000000000001
c1cnc2c(n1)OCO2,1.0939,0.188,23.162,44.24000000000001
CCC(CC#N)C(N)=O,4.9334,0.2728,36.615,66.88
OC1C2CC3CC1C2C3,1.2612,0.3246,29.527,20.23
CCC1=CCOCC1O,1.7772,0.2543,34.664,29.46
COC(=O)C1(CO)CN1,3.5532,0.2563,33.865,68.47
CC1(C)CC2(CN2)C=C1,1.6758,0.2454,35.543,21.94
CCC(=O)CCC(=O)C,1.8901,0.2344,38.129,34.14
O=CC(C#C)N1CC1,3.2692,0.2122,29.369,20.08
C1COc2c1[nH]nc2O,3.4228,0.2208,27.917,58.14
CC1OC1CC#CCO,2.8713,0.2836,35.948,32.76
c1cocc(c1=O)C=O,6.1247,0.1689,26.321,47.28
CC#CCC1OC1C#N,3.8936,0.2513,32.685,36.32
CC12C3CN1CC3C2=O,2.7616,0.22,28.991,20.310000000000002
N#CCC1CCC2CN12,5.4668,0.2817,30.655,26.799999999999997
NC(=O)C1NC(=O)C=C1,6.7162,0.2082,30.349,72.19
N1C2C=CC3C4NC23C14,1.6579,0.1694,28.734,24.06
CC(C(N)=O)C1(C)CO1,3.3753,0.2744,37.399,55.620000000000005
NC12C3NC1C(=N)OC23,2.2159,0.2353,27.983,71.13
OC1CC11CCC2NC12,1.9655,0.3036,32.088,42.17
CCN(C)CC(=O)C=O,1.881,0.1349,36.636,37.38
CCC1C2CN2C1C#C,1.7077,0.2622,34.35,3.01
CCN(C=O)C(=O)OC,1.6273,0.2476,34.3,46.61
N#CC#CC1CN1,4.0364,0.2142,22.429,45.730000000000004
OC1C(=N)OC11CCC1,1.7374,0.2798,31.905,53.31
Cc1ccncc1C#N,3.9099,0.2116,28.186,36.68
CC#CC(=O)C(=O)C,1.6456,0.1526,30.555,34.14
CC([NH3+])C1=N[N-]N=N1,6.1453,0.2655,26.873,80.41000000000001
c1c(c(noc1=O)O)N,6.7966,0.1801,29.354,89.35
CN1C(C#N)C2CC12C,3.761,0.2431,33.711,27.03
CC12CC1C(O2)C#C,1.7281,0.2633,29.372,9.23
CCC1C2CC3C2N13,1.5983,0.3274,27.919,3.01
N#CC1CCCCC=C1,4.5125,0.2554,32.258,23.79
CN1C(=N)OC=C1C=O,2.6004,0.1462,29.694,58.99
CCC1=CC2NC2C1C,1.3552,0.2423,34.844,21.94
N=C1CC(OCO1)C=O,3.233,0.2251,29.269,59.38
OC1C(O)C1C(=O)C#C,3.4687,0.1714,32.618,57.53
OC1C2C3C1C2C3=O,3.8752,0.2517,24.437,37.3
C1C2OC3CC12CCO3,2.2559,0.3157,28.184,18.46
c1c(cn[nH]1)C2COC2,3.4434,0.2574,27.773,37.91
C(c1c(oc(n1)N)N)O,3.3495,0.2155,32.657,98.3
CC(N)(C#N)C#CC#C,2.6678,0.2257,35.276,49.81
CC1CC2CC2C1=NO,0.9466,0.2424,33.486,32.59
CC1OC2CCOCC12,0.9429,0.3155,31.695,18.46
CC1(C)C(O)C1N1CC1,2.6878,0.3051,37.415,23.240000000000002
CC1CC2CC(=O)N12,3.5406,0.2349,27.453,20.310000000000002
CCC1(CC1)CC(=O)N,3.482,0.2681,38.095,43.09
CC1(C)CN2C(CO)C12,2.1222,0.3013,36.63,23.240000000000002
c1c(nc([nH]1)O)NC=O,2.7319,0.2074,29.051,78.00999999999999
CCC1CN1CC#CC,1.6942,0.2678,38.081,3.01
Cc1nc(c(o1)C#C)O,1.5943,0.1872,30.865,46.260000000000005
C#CCC#CCC=O,2.1728,0.2206,30.346,17.07
Cc1ccc(nc1)C#C,2.58,0.1965,30.426,12.89
CCc1c(con1)C=O,1.774,0.2004,29.892,43.1
OC(C1CO1)C(=O)C#N,2.673,0.1787,30.443,73.62
Cn1cc([nH]c1=O)C#C,2.9471,0.1817,31.503,37.79
c1c(c2c([nH]1)CCN2)O,2.4162,0.2255,30.242,48.05
C1CN(C1=O)CC=O,2.9788,0.2115,27.201,37.38
CC1C2COC1C=CC2,1.671,0.2496,31.09,9.23
N=C1C=CNN=C1C#C,4.4944,0.1608,28.999,52.53
NC1=CC(=N)C=C(F)O1,3.433,0.2026,29.015,63.010000000000005
OC1C=C(C#C)C2OC12,1.8589,0.1969,29.898,32.76
OCC#CC1(CO1)C#C,2.257,0.2516,33.63,32.76
CN=C1CCCCCO1,2.8072,0.2641,34.528,21.59
C1C(=NO)C=C(N1)C#N,3.2907,0.1444,29.439,68.41
CCc1nccc(n1)C,1.802,0.2092,32.155,25.78
CC1OC(C#C)C2CC12,1.6997,0.294,32.911,9.23
C#CC(=O)N1CC=CC1,3.9928,0.2142,30.425,20.310000000000002
CC1(C)C2CC3OC1C23,1.6807,0.3147,32.211,9.23
CCN1C(=NCC1=O)C,3.1654,0.2309,33.304,32.67
CC12CN3C4CN1C2C34,0.2666,0.2952,28.116,6.02
CC1(CNC1=O)N1CC1,2.5693,0.2493,33.251,32.11
CC12CN3C(C13)C2=O,2.412,0.2261,25.654,20.08
O=CCC1CCNC1=O,5.598,0.2224,31.399,46.17
C#CCCC(F)(F)F,1.4388,0.3188,28.463,0.0
CC1(O)C2CC3CC3C12,1.365,0.3169,33.677,20.23
O=CC12CC3OC3C1O2,2.385,0.2173,27.116,42.13
C1C2C3OC1C=CC23,1.3462,0.24,23.065,9.23
CC1=NC2CC(O1)C=C2,1.5437,0.2351,28.698,21.59
OC1CC2(CN2)CC=C1,0.5106,0.254,32.619,42.17
CC(C)(O)C1NC1C=O,4.014,0.2243,37.36,59.24
C1C=CC2OCOCC12,1.9333,0.2536,28.441,18.46
CC1(CO1)C1(CO)CO1,2.6759,0.334,34.592,45.29
COCCCNC=O,3.3912,0.2838,32.697,38.33
CC1C2C1C1C2NC1=O,3.744,0.2607,30.154,29.1
OC12C3C4C(C1N34)C2=O,2.2916,0.2165,25.948,40.31
C1CC1(C(=O)N)OC=O,6.8323,0.2633,32.782,69.39000000000001
CC1NC11COCC1C,2.2187,0.313,35.016,31.17
C1CC23CC(OCO2)C13,1.5924,0.3031,28.73,18.46
CC12C3OC3C3C1CN23,0.7295,0.2918,28.147,15.77
CNC1=CC(=O)N(C1)C,5.9804,0.2114,34.152,32.34
C1C2C3OC22CCOC132,1.7875,0.2986,26.743,18.46
C1C2C1C1C3OCC3C21,1.7171,0.2893,27.716,9.23
CNc1ccoc1NC,0.9248,0.2082,33.871,37.2
NC(=O)C#CC(O)CO,2.6374,0.2332,35.628,83.55000000000001
CC12CC(CC1)(O2)C=O,2.9503,0.2181,32.191,26.3
C1C2C3COC4C1C2C34,1.5578,0.3131,25.866,9.23
c1c(n[nH]n1)NCC#N,2.9771,0.2202,27.71,77.39
CN1CC2(CN2)C11CC1,1.9103,0.2767,34.158,25.18
CC1=CCCC(=O)C=C1,3.6401,0.1684,32.202,17.07
NC1=C(C=O)C(=N)OC1,8.1986,0.1849,30.771,76.17
Cc1cc(n[nH]1)NC=O,3.2423,0.2258,30.4,57.78
C1CC1(CC2(CC2)O)O,2.3331,0.2956,36.596,40.46
CC1C2CCC11CCC21,0.0978,0.3351,32.515,0.0
O=C1OCC=C2COC12,5.3382,0.2271,26.875,35.53
CC1C=CC(CO)C1O,1.5255,0.2625,36.211,40.46
C(COC=O)OC=O,5.4954,0.286,27.463,52.6
C1CC1C1COC=NC1,2.3568,0.2701,31.138,21.59
COC1=NC2C(O)C2N1,0.6932,0.2558,30.991,53.85
C1CC1(C#N)NC=O,4.9096,0.2689,27.617,52.89
OC1C=CCC11COC1,3.1288,0.2444,31.085,29.46
OC1CC(=O)C1(O)C=O,1.1416,0.2051,32.19,74.6
CN1N=COC(=N)C1=N,2.476,0.1802,29.021,78.66
CC(=O)Oc1cnc[nH]1,3.3837,0.199,28.842,54.98
CC12C3C4CC1N4C23C,1.7881,0.3044,31.236,3.24
C(=Nc1c(n[nH]n1)N)N,2.8471,0.1794,31.336,105.97
C1OC1C1CCCO1,1.3969,0.3288,27.211,21.759999999999998
CC(=O)C1CC(=O)CN1,2.4351,0.199,32.38,46.17
COC12CC(C)C1C2C,0.9366,0.3177,37.512,9.23
CCC(C)C(O)C(C)=O,2.7269,0.237,40.443,37.3
CC12NC1(C)C1OC21,1.0783,0.3158,28.943,34.47
C1C2OC2C11CN=CO1,2.1907,0.2662,26.857,34.120000000000005
CN1C(C=O)C1(C)C#C,1.1045,0.1907,36.011,20.08
N#CC12C=CC3C1NC23,5.4841,0.2258,26.324,35.82
c1c2n(nc1N)CCC2,2.2837,0.2312,29.505,43.84
C(=O)C(=O)N(C=N)C=N,2.561,0.159,30.488,85.08000000000001
CCCC(O)C(C)(C)C,1.3516,0.3258,45.11,20.23
OC(C#N)C1COC=N1,4.0031,0.264,29.23,65.61
CC1=CC2OC3C(C1)C23,1.8133,0.2265,29.753,9.23
CCC1C(C)C1(C)O,1.3739,0.3128,37.277,20.23
OC1CN2C1=COC2=N,2.3003,0.1995,28.473,62.15
CC1=NC(=N)ON=C1,4.0967,0.164,25.233,62.77
CC(O)C1CCC(O)C1,2.505,0.3232,37.555,40.46
CC(C#C)C(C=O)C#N,3.2002,0.2161,34.483,40.86
O=CC1CC2=CN=NN12,6.2438,0.2057,25.582,47.78
CCN=C1OCOC1=N,3.5424,0.2259,30.904,54.67
OC12CN3C1C2OC3=N,3.8306,0.2601,27.248,56.550000000000004
CC12CC(C1)CC2O,1.2304,0.337,30.394,20.23
CC(O)C1(C)CN2CC12,1.906,0.2919,36.733,23.240000000000002
COCC1CC(O)C=C1,1.9816,0.2594,34.975,29.46
C(C=O)NC(=N)C(=O)N,1.1708,0.2025,33.518,96.04
OC1CC(=O)C1NC=O,4.6855,0.2122,31.782,66.4
C1CC2(C1)CC(C2)CO,1.2759,0.3366,35.576,20.23
OC12CC1CCC=CC2,1.1779,0.2585,33.517,20.23
CC1(CCC(=C1)C#N)C,4.6362,0.2203,34.599,23.79
CC1C2CC1N(C2)C=O,4.5371,0.2693,31.269,20.310000000000002
CC1(C(C1(C)O)(C)C)C,1.2596,0.2994,44.42,20.23
N=C1NC=CCOC1=O,4.3616,0.1847,28.419,62.18
CC1OC2CC2C11CN1,0.7631,0.304,31.99,31.17
C1C2COC3C4CC23C14,1.1822,0.2302,30.255,9.23
c1c(c(nc(=O)[nH]1)N)N,6.8978,0.1815,30.392,97.78999999999999
O=C1CN=C(N1)C1CN1,1.985,0.2257,28.584,63.400000000000006
c1c(c(on1)C=O)N,6.2517,0.1688,24.946,69.12
CC12CC3OC1C23C#N,3.7967,0.2595,29.028,33.019999999999996
OCC1=CC2CC1C2O,1.0119,0.2393,32.613,40.46
CC12OC1C(O)CC=C2,1.57,0.2411,32.894,32.76
CCCCC1=NCCO1,1.0839,0.273,34.823,21.59
O=C1OC2CC3CN3C12,3.9793,0.2456,26.189,29.310000000000002
c1(c([nH]nnc1=O)N)N,7.5802,0.1597,30.057,110.67999999999999
CNC(=NCC#N)C=O,3.9795,0.1579,33.457,65.25
CC1(C)CC1OC=O,3.9786,0.2724,31.988,26.3
c1c2c(on1)CC(=O)C2,1.3672,0.2157,25.429,43.1
C1C23CCC12OCCC3,1.5044,0.3112,30.915,9.23
Cc1nc2cocc2o1,1.4732,0.1974,25.948,39.17
CCNC(=[NH2+])CC([O-])=O,1.0821,0.232,38.62,77.75
O=C1C2CC2C2NC12,3.548,0.2031,24.325,39.010000000000005
CC12OC3(C)C1OC23,0.216,0.3024,28.153,18.46
CC1(CCC1)OC=NC,3.0246,0.2706,36.869,21.59
C#CCCc1cnc[nH]1,3.2334,0.2455,31.292,28.68
CCC(C)(OC=N)C#N,2.7484,0.2832,36.709,56.87
