smiles,mu,gap,cv,TPSA
C1CN=CN2C1=NCC2,1.793,0.2114,27.866,27.96
O=CNC1CCCC=C1,3.7653,0.2515,32.318,29.1
OCC1=CC(=O)C2NC12,3.969,0.1806,29.655,59.239999999999995
N=C1OCC1(C#C)C#C,2.1719,0.2774,31.711,33.08
CC1(NC(=O)C1O)C#C,3.1692,0.2564,34.696,49.33
OCC1C2C3NC3CN12,2.6126,0.2832,30.641,45.18
CC(C)(CC1CC1)CO,1.2907,0.3348,41.32,20.23
O=C1CC23CC2(CO3)N1,2.677,0.2614,27.697,38.33
CC1CN2CC(C2)O1,0.3499,0.2912,27.783,12.47
CCN=C1C=NNC=N1,3.7044,0.179,30.303,53.93
CC1C2OC3CC2C13C,1.626,0.3223,32.116,9.23
CN1CC1CC1(O)CC1,1.3954,0.301,36.788,23.240000000000002
CN1CC2(CC12)C(C)=O,2.6527,0.2047,34.293,20.310000000000002
ON=C1COCC2CC12,1.3752,0.2418,30.795,41.82000000000001
CC1(CO)OC11CCC1,2.109,0.3256,35.86,32.76
N=C1OCC2=C1ON=C2,4.5643,0.2048,24.11,59.11
N=C1OC2CC12N1CC1,1.2213,0.255,29.604,36.089999999999996
CC(C(O)C=O)N1CC1,2.5567,0.2116,35.438,40.309999999999995
OC1CC2(CC2C#C)C1,0.8156,0.2844,34.714,20.23
CC1CC11C2CC1C2C,0.0235,0.349,35.212,0.0
CC1(C)OC11CN2CC12,2.6569,0.3051,33.981,15.54
C[NH+]1CC=C(C1)C([O-])=O,15.1641,0.1563,31.323,44.57
O=C1C2C3C(CC2=O)N13,4.0386,0.2085,25.62,37.15
CCOc1cc([nH]c1)O,0.965,0.2435,34.49,45.25
C1CC2C1C21CCCC1,0.1315,0.3332,32.399,0.0
CC(=O)c1ccn(c1)C,4.3449,0.2007,32.58,22.0
C1C2CC3CC=CCC123,0.1721,0.2674,30.566,0.0
Cc1coc(=O)c(n1)O,2.4392,0.1695,28.355,63.33
C1CC2COCC1CO2,1.9091,0.3018,29.927,18.46
CC1OC1(C)C(N)C#N,3.2945,0.2779,36.628,62.339999999999996
O=C1CC2OC11CCC21,2.864,0.2094,28.184,26.3
CC12CC(O)(C1)CC2O,1.7163,0.32,35.492,40.46
OC1C=C2CC3CC1C23,0.576,0.2197,29.517,20.23
C1C2C3OC4C=CC13C24,1.3023,0.2366,24.954,9.23
OCC1C2OC1C2CO,2.5089,0.3008,33.426,49.69
CN1CCC(=O)C(O)C1,3.0556,0.2015,33.341,40.540000000000006
N#CC1CC2CCN1C2,4.3706,0.2667,28.696,27.03
COC(C)C1OCC1=O,1.8047,0.2268,34.298,35.53
c1c(=O)[nH]ncn1,1.6216,0.1669,18.485,58.64
CCN(C=O)C(C)CO,3.578,0.2669,38.76,40.540000000000006
CCCC1C2CC1(C)O2,1.9411,0.3125,36.496,9.23
CCC1OC1CC#C,2.0208,0.31,32.443,12.53
CC1N=COC1C1CO1,2.6643,0.2696,30.14,34.12
CC#CC1(C)CC1C#C,0.7701,0.2663,37.55,0.0
CCOCCN1CC1,0.9507,0.324,33.187,12.24
C1CC11C2OC1C=C2,1.8245,0.2297,25.437,9.23
CCCC(=NC)NC=O,2.9963,0.2299,37.428,41.46
OCCC12CC1(O)CC2,2.2432,0.3211,36.176,40.46
CCC1OC2(C)C(O)C12,1.698,0.2999,35.881,29.46
C#CC12NC1C1CCC21,1.1962,0.2462,30.74,21.94
C#CCOC=NCCO,4.4389,0.2544,35.291,41.82
OC(C=O)C(=O)CC=O,3.0038,0.1886,32.135,71.44
CC(C)CC#CCC#N,3.8896,0.2865,37.381,23.79
O=CC1CC(CC#C)O1,1.8342,0.2126,32.527,26.3
c1c(ncc(n1)F)C=O,1.9942,0.1743,24.82,42.85
CCC1OCOC11CC1,1.2767,0.3341,33.777,18.46
OC12CC(C1)C2(O)C#C,1.5621,0.2782,33.627,40.46
CC(C=O)C1=COC=C1,2.1059,0.2052,30.803,30.21
CC#CCC1CC(O)C1,1.3482,0.2982,36.888,20.23
OCC1C2CC1C1CC21,1.3466,0.3259,31.535,20.23
O=CN1C=CCC1C#C,3.7408,0.2108,30.618,20.310000000000002
CC1(C)OC11CNC1=N,3.7676,0.2516,34.829,48.41
CC1OCC2CCOC12,1.6834,0.3119,31.209,18.46
CCC(C)(CC)C(=O)N,3.246,0.2727,42.539,43.09
OC1CC2CC1(O2)C=O,4.1122,0.2184,29.777,46.53
CC(C)OC(C)C(C)O,1.9647,0.3154,43.531,29.46
CC#CC1CC(C1)(C)C,0.1666,0.2939,39.146,0.0
C1CC2(CO1)COCO2,1.493,0.3327,29.23,27.69
O=C1COC11C2CC1N2,1.1041,0.1897,27.485,38.33
CC(C)N1CCC(=O)C1,2.8628,0.206,35.705,20.310000000000002
OC1C2C(C#N)C2C1O,4.5084,0.2857,30.676,64.25
CC1CC11NCC1C#N,4.2496,0.2531,33.135,35.82
NC(=O)C1COC(N)=N1,3.6312,0.2564,31.447,90.7
C[NH2+]C1(COC1)C([O-])=O,4.6995,0.2598,32.266,65.97
C1OC11CCCC2OC12,0.7287,0.3372,29.918,25.06
OCC12CC3(CC3)C1O2,1.8458,0.3236,32.706,32.76
CCCC(C)C(C)CO,1.3582,0.3409,44.013,20.23
N=C1N=NNN=N1,3.0301,0.1668,18.324,91.2
C1CC12CCOCC2=O,2.7471,0.2117,31.001,26.3
CC12CCC1=CCC2,0.3925,0.2439,29.77,0.0
c1c2c(cn[nH]2)oc1N,3.9544,0.2024,27.091,67.84
OC1(C#C)C2NC=NC12,1.7497,0.2227,30.769,44.62
C(c1c(c(no1)O)N)N,3.337,0.2181,32.762,98.3
OC12C3CC1C1(CO1)C23,2.9497,0.3101,29.387,32.76
CC(=O)c1cc([nH]n1)N,4.9599,0.1904,31.779,71.77
CCc1ncc(nn1)O,1.155,0.1687,29.568,58.900000000000006
CC1C2OCC2(C)N1C,2.2696,0.2638,36.109,12.47
O=C1C2CC3CCN2C13,3.5399,0.2318,26.76,20.310000000000002
O=C1OC2C3CC1C2O3,2.634,0.2658,24.085,35.53
C1C2N1CCC21CCO1,2.7249,0.309,30.137,12.24
COc1ccc(=O)oc1,4.914,0.1633,28.823,39.44
CC12CN3CC3(C)C1N2,1.2872,0.3164,33.564,24.950000000000003
CC1(O)CC=C(C1)C#C,1.6589,0.2095,35.528,20.23
O=CC1CNC1=O,3.1362,0.2212,22.576,46.17
CC1CC2CC1(O)CO2,1.0328,0.3047,33.023,29.46
CC1CCC23CC12OC3,1.7556,0.2894,32.019,9.23
CC1CC2(OC12)C#C,1.867,0.2633,29.298,12.53
C(CC(=N)NC=O)C#N,4.1648,0.233,31.919,76.74000000000001
C1C2(N1)COCOC2,2.6577,0.3191,26.267,40.400000000000006
CC1C2CC(C)C(O)C12,1.4131,0.3143,36.158,20.23
CCC12CC3C1CCC23,0.2273,0.3612,32.823,0.0
c1cc(=O)[nH]c(c1O)F,3.4845,0.1634,28.255,53.09
CC(N)(CC#N)C#N,0.6923,0.275,31.139,73.6
CC1C2COC2C1C#N,5.2764,0.2849,30.457,33.019999999999996
CNc1c(n[nH]n1)N,1.1769,0.2099,28.675,79.62
CN1C(=N)CN=C1CN,0.3062,0.2213,33.716,65.47
C1OC2CC1CCO2,2.3341,0.3284,25.045,18.46
CC(O)CC(C=O)C=O,1.3456,0.2101,35.97,54.37
C1OC1C1=CCCOC1,1.8262,0.2463,30.572,21.759999999999998
CCC1OC(C)C1(C)C,1.5553,0.3162,40.825,9.23
Cc1c([nH]c(n1)C#N)N,6.7886,0.1854,31.209,78.49
NC(=O)C(=O)C(O)CO,4.7614,0.1629,34.067,100.62
CC(CO)C12CC1CC2,1.1533,0.3244,36.958,20.23
Cc1nc(c(o1)N)C#C,3.0933,0.2032,32.354,52.05
CC1NCC2=C1N=NO2,3.9185,0.1937,29.183,50.95
COC1CC(C=O)C1C,3.7292,0.2232,35.746,26.3
CC12OCC3CC1(O)C23,0.4396,0.2891,31.784,29.46
c1c2c([nH]n1)C=CC2=O,4.2415,0.1426,24.373,45.75
COC12CC(C1)C2(C)O,1.4561,0.3221,35.854,29.46
C1CC2(COC2)C=C1,2.0297,0.2589,26.95,9.23
CCC1(O)C=CCC1=O,3.1583,0.2063,34.491,37.3
OC1C2CC1CC(=O)C2,2.7254,0.2182,31.253,37.3
C(C(CO)C(=O)CO)O,3.1498,0.2261,36.549,77.76
Cn1ccc(=O)c(n1)F,6.5461,0.1886,27.965,34.89
CN1CC1(C)C1CCC1,1.081,0.301,37.384,3.01
C#CC(CC1CO1)C#C,1.7274,0.2932,34.527,12.53
c1cn(nc1N)CC#N,4.7367,0.2182,29.742,67.63
CC1CC(=NO)C2OC12,1.8653,0.2441,31.874,45.120000000000005
CCN1CC(C#N)C1C,4.4409,0.2603,35.585,27.03
CCC(CO)C1(C)CO1,1.5062,0.3271,39.56,32.76
CC(CCO)N1CC1C,1.4983,0.3054,39.965,23.240000000000002
O=CC1=CCC2OC2C1,3.6534,0.1983,28.88,29.6
CC1COC1(C)CCO,2.3234,0.3187,38.727,29.46
Cc1cn[nH]c1C,2.6618,0.2508,25.376,28.68
c1cn(cn1)CC=O,1.483,0.1865,24.912,34.89
CC1CC2CCC(O)C12,1.3805,0.3194,34.748,20.23
CCC1OC(=N)C(=O)O1,3.4829,0.2228,29.947,59.379999999999995
CC1CCC=C1C#N,4.4381,0.2197,28.536,23.79
c1c(oc(=O)cn1)C=O,0.6803,0.1524,25.612,60.17
C1OC1C1=NOC=C1,2.3742,0.2511,23.072,38.56
CC(CO)CC=O,3.2548,0.2295,29.951,37.3
COc1cncoc1=O,3.3479,0.1837,27.564,52.330000000000005
c1cncc(c1C=O)O,2.9446,0.1734,27.389,50.19
CCC1C2CC1C2C#N,4.155,0.3294,32.32,23.79
CC#CC1(O)C(O)C1O,2.1421,0.2477,36.521,60.69
CC12C3C(O)CC1CN23,2.4287,0.2934,32.103,23.240000000000002
O=C1CCN2CC12C#C,2.5462,0.2181,30.35,20.08
Cn1ncc(n1)CO,1.5331,0.2468,27.14,50.94
COC(CO)C1CC1C,2.4114,0.3265,38.617,29.46
C1Cc2c(non2)OC1,5.4285,0.2242,25.476,48.150000000000006
CCCC#CC#N,5.4547,0.2467,26.663,23.79
CN1CCCC(C1)C#N,4.2312,0.268,33.426,27.03
O=C1C2CCC11OCC21,3.6325,0.2104,27.497,26.3
CC(O)CC1=CN=CN1,4.9335,0.2502,32.919,48.910000000000004
CCOCCC1COC1,2.1589,0.3204,36.259,18.46
C1C2C3CC3C3OC3C12,1.8415,0.3209,28.453,12.53
CC1=CC(O)CC1C=O,1.8757,0.2099,34.035,37.3
O=CC1C2C=CCCN12,3.3966,0.2002,29.863,20.08
NC12C=CN3C=NC1C23,2.6051,0.1987,27.374,41.62
CN=C1NC(C)C1O,2.5583,0.2579,32.387,44.620000000000005
CCC(=O)C1C2CN1C2,1.5757,0.2198,32.333,20.310000000000002
CC1C2COC1C21CN1,2.8639,0.3073,31.168,31.17
CC12C3C4C5C(C15)N2C34,1.4508,0.3037,26.752,3.24
Cc1nc(no1)O,3.3509,0.2448,21.523,59.150000000000006
CC1=NOC(=N)C(=O)O1,3.446,0.199,28.11,80.09
C#CCC1CC1CC#C,0.3842,0.3071,36.342,0.0
O=CC12NC1CCC=C2,2.762,0.2181,30.027,39.010000000000005
CC(C)OC1CCCO1,0.7114,0.3407,36.219,18.46
Cc1c[nH]nn1,4.1169,0.2526,18.403,41.57
OCC12CC3C1C(O)C23,2.6976,0.2987,30.971,40.46
CC1OC1C(O)C(N)=O,3.0361,0.2775,34.689,75.85
CC12OC1CCC2(C)O,1.6868,0.3191,36.09,32.76
OC1CC1C1=CN=NN1,5.407,0.2402,28.544,61.800000000000004
CC1(C)C2NC(=O)C12O,3.1822,0.2329,34.448,49.33
O=C1OC2COCC1O2,3.4241,0.2618,25.292,44.760000000000005
C1CC12CC(C2)(C#N)O,3.2001,0.2949,33.075,44.019999999999996
O=CC1CN1CC1CC1,3.0273,0.2104,33.494,20.08
N=C1C=CNC=NC1=O,6.9527,0.1789,26.929,69.6
CCC1COC(=N)O1,4.2316,0.3093,28.177,42.31
CCC1CNC(C1)C#N,3.219,0.2711,34.308,35.82
COC(C#N)C(N)=N,4.3931,0.2504,30.796,82.88999999999999
CCC1OC2C(C=O)C12,3.3895,0.2118,32.525,26.3
c1nc2c(o1)OCC2,1.7415,0.2165,21.954,35.260000000000005
CC1CC2(CCC=C2)O1,1.5707,0.251,32.843,9.23
CC1C(O)C(O)C1(C)C,1.3281,0.2936,40.22,40.46
OCCC1CCOC1=N,3.0837,0.2802,33.509,53.31
CCC12CC1CC(=O)C2,2.8816,0.2233,33.908,17.07
CC1OC1(C#C)C(N)=N,2.0556,0.2511,35.507,62.4
CC(CC=O)CN1CC1,3.3448,0.2204,36.64,20.08
CC(CCC#N)C1CC1,4.2844,0.3253,36.878,23.79
C1CN1CC(=O)CO,1.6912,0.1908,30.739,40.31
Cc1c[nH]nc1N,1.7753,0.2361,25.333,54.7
NC12CC1(CO)OC2=O,2.361,0.2462,31.958,72.55000000000001
CC1C(O)C2(CC2)C1O,1.0352,0.3045,36.629,40.46
CC(OCCC#C)C#C,1.1477,0.2925,37.924,9.23
COC1C2NC2C1=NO,2.2015,0.2317,32.094,63.760000000000005
C1C2CC3=C(NN=C3)C12,2.7277,0.2423,26.578,28.68
c1c(oc(n1)O)NC=N,2.6157,0.2405,28.64,82.14000000000001
CC1(CC1)O,1.3822,0.327,21.17,20.23
CNC(C=O)C#CC,1.9143,0.1946,32.883,29.1
CC(CCOC=N)C#N,5.5698,0.2842,35.285,56.87
CC1CC2C(CC#C)C12,0.8843,0.3071,35.271,0.0
CC1C2CC1OC(=O)N2,5.2841,0.2971,30.255,38.33
CC1=C(COCC1)C,1.3987,0.2553,31.676,9.23
CN1N=NC(C)=CC1=O,1.127,0.1815,30.263,47.78
C#CC1CC2CCC12,0.7548,0.3005,28.795,0.0
CCCOC(=O)C#N,4.5681,0.2472,29.397,50.09
Cc1cc(nc(n1)C)O,0.6037,0.2278,31.43,46.010000000000005
CCC#CCC1CCC1,0.1293,0.2976,37.148,0.0
OC1C2CC2C=C1C=O,3.6076,0.1873,29.713,37.3
CC(C)c1cnccn1,0.6852,0.1982,31.638,25.78
CC1CC(O)COC=N1,1.9415,0.2575,33.957,41.82
CC12C3CN1C(=O)C2N3,4.8346,0.2163,28.816,32.34
O=C1CN2CC2C2CC12,3.6901,0.2092,28.931,20.08
CC12C3CC3C1OC2=N,2.7306,0.2817,30.283,33.08
COC(C)C(=NO)C#C,0.8164,0.2072,37.263,41.82
OC1CC(C=O)C1C#N,4.8897,0.2238,31.306,61.089999999999996
OCC12CC1C1OC21,1.7528,0.2917,27.418,32.76
CCN=C1CCOCO1,1.417,0.2616,32.61,30.82
CN1C2C3N4C2C1C34C,1.6737,0.2896,29.841,6.25
CCCNC(C#N)C#N,4.323,0.2555,34.84,59.61
CC1(C)OC1CC#N,5.2183,0.3091,31.611,36.32
OC12COC(C1)C1CC21,0.8571,0.3087,29.694,29.46
CC(CC(N)=O)OC=N,3.5565,0.2711,36.603,76.17000000000002
C1C2CC1C1=CCOC21,1.529,0.2433,27.302,9.23
O=C1CNC=CC(=O)N1,5.2964,0.1885,28.553,58.2
C1CC23CC(COC2)N13,0.8461,0.2567,29.448,12.47
NC=[NH+]CC1=N[N-]N=N1,15.8611,0.1478,28.51,92.76
CC(O)CN1C=CN=C1,5.2192,0.2507,32.846,38.05
CN1C2CC(O)C12CO,0.8043,0.2846,35.319,43.47
OC1(CC=O)CC1C#C,3.1141,0.2197,35.08,37.3
O=CNCC1OCC=C1,4.0702,0.2437,30.938,38.33
C(CNC(=N)C#N)C#N,2.3213,0.2126,32.273,83.46000000000001
OC1C2CN2CCC1=O,2.0086,0.2021,30.429,40.31
CN1C=C(CC1=O)C#C,2.579,0.1773,31.975,20.310000000000002
O=C1CC(C#C)N2CC12,2.0567,0.2161,29.945,20.08
CCC(C)(CC#N)C=O,5.3196,0.2248,37.349,40.86
C1C2C3C4CCC13C24,0.2052,0.3658,24.125,0.0
CC1=CN=CC(=N)C=N1,1.1048,0.1636,29.534,49.63
CC1C(CO)OC1=N,1.2956,0.2846,30.08,53.31
CC12COC(C1)OC=N2,1.7601,0.2691,28.77,30.82
CC1C=C2COC2C1C,1.4913,0.2411,33.272,9.23
NC1C(CO)C1(O)C#N,4.0426,0.2411,35.12,90.27000000000001
CC1OC23CCC12CC3,1.596,0.2896,32.622,9.23
OC1CC2=C(C1)C=NN2,1.6186,0.249,28.403,48.910000000000004
CC(CN(C)C=O)C=O,3.1357,0.2067,36.367,37.38
CC(C)(C)C(=O)OC=N,0.9595,0.2501,37.562,50.150000000000006
C1C=C(NC1=O)CC#N,4.5287,0.2131,29.693,52.89
CC(=N)OC1CCC1=O,4.0455,0.2037,33.136,50.15
CCCN=C1COCO1,1.255,0.2755,33.148,30.82
OC1(CCC1=O)C1CN1,1.5146,0.2036,32.612,59.239999999999995
C#CC12OC1CC2C#N,5.0714,0.2633,29.403,36.32
c1cnc(=O)nc(n1)N,5.5958,0.1464,27.192,81.76
OCC12CNC1C(=N)O2,2.2545,0.2501,30.772,65.34
c1c(c2cnoc2[nH]1)N,4.1789,0.1978,27.821,67.84
CC1CC(C2CN2)C1=O,2.6029,0.2108,33.581,39.010000000000005
O=CC1CC(CO1)C#C,1.8613,0.2157,31.648,26.3
CC(=O)COC1COC1,3.8964,0.2333,33.585,35.53
C1CC=CC#CCCO1,1.6363,0.1972,31.787,9.23
CC(O)(C=O)C(O)CO,1.6915,0.2185,37.317,77.76
C1OC11CCC=C1,1.954,0.2519,23.232,12.53
OCC1(O)C2CC1C2O,2.0244,0.2972,33.084,60.69
CC1(CCC12COC2)C,1.9915,0.3058,36.086,9.23
C1COC(O1)CC(=O)N,4.8937,0.2734,31.86,61.55
CC1(O)C2CN(C=O)C12,3.3112,0.2506,32.849,40.54
COC=NC1CC1,2.7958,0.2512,27.069,21.59
CCC#CC1CN1,1.9313,0.2665,27.43,21.94
CC1CCC=CC1C,0.1952,0.2684,32.672,0.0
NC(=[NH2+])C1OC1C([O-])=O,2.8319,0.2518,30.486,104.27000000000001
CCC1COC2(CC2)C1,1.535,0.3077,35.429,9.23
NC1=COC(=O)NC1=N,2.7627,0.184,28.988,95.87
O=CCC1COC1C#C,0.9845,0.2255,32.318,26.3
N=C1OC2CC1(C2)C#C,3.0324,0.2844,29.253,33.08
CC1C2C3COCC2C13,1.4112,0.3381,30.428,9.23
O=C1CC2(CC2C#N)O1,2.8875,0.2852,28.224,50.09
OC1C(=O)C2CC12O,2.4929,0.2148,28.209,57.53
CC1OC(=O)CC=C1C,4.5381,0.2571,33.325,26.3
CC1C=CCOC1C#C,1.3712,0.2641,33.556,9.23
CC1OC(C)C11COC1,0.3326,0.3119,34.211,18.46
OC1CC2CCC1C2O,1.8481,0.3226,32.784,40.46
N#CC12OC3CC1C2C3,5.2088,0.2693,26.223,33.019999999999996
COCC(O)C#CCO,2.291,0.2844,37.787,49.69
CC1(C)CC(=N)NC1=O,0.4541,0.2489,33.842,52.95
O=C1CC=CC2CC2O1,4.1703,0.2324,29.109,26.3
C1C2CC11N=COCC21,2.138,0.2608,26.844,21.59
C1C2CC1C21CCCO1,1.417,0.3226,30.057,9.23
CC12NC1CC=C2C#C,1.7757,0.2038,32.754,21.94
OC1C2CC(O)C12C#N,4.0763,0.2788,30.972,64.25
CC(=O)C1(O)CC1C#C,2.5205,0.2165,35.742,37.3
C#CCNC1CC1C#N,3.9335,0.2619,33.499,35.82
C(CNC(=O)C=O)C=O,1.4493,0.1713,32.355,63.24
O=C1NC2C3COC2C13,3.436,0.2551,25.938,38.33
CC1(C=O)C2C3CC1N23,2.9469,0.2207,30.031,20.08
CC12CC1C(C2)NC=O,4.048,0.2766,33.658,29.1
CC(O)COC1CC1C,1.5998,0.3157,39.291,29.46
c1c(nno1)CC(=O)N,5.1163,0.2307,28.977,82.01
COC(C)CCC#N,5.118,0.3089,33.504,33.019999999999996
CCC(O)C1(C)CC1O,2.4184,0.3232,40.729,40.46
CCN=C1OCCC1O,2.207,0.2765,33.829,41.82
CC1NC11COC1C=O,1.3246,0.2062,32.355,48.24
CC1C2CC1C(C)(O)C2,1.1988,0.3303,36.076,20.23
CC12CC(O1)C(C)(O)C2,2.8225,0.3088,35.482,29.46
C1CC1(C#CC=O)O,3.2806,0.2003,29.089,37.3
Cc1nc([nH]n1)CC#C,2.2873,0.2665,31.189,41.57
CNc1ncc(cn1)F,1.5605,0.1761,28.92,37.81
CC12CC3(C)C4C1C2C34,0.0578,0.3002,32.338,0.0
CC1CC(=NO)C(C)O1,1.061,0.2446,35.389,41.82000000000001
C#Cc1ccc(nc1)O,0.4696,0.1958,28.46,33.120000000000005
CC1=CC(=N)OCOC1,3.4704,0.2106,31.147,42.31
OCC1CC2(CN2)C1O,3.7862,0.3056,34.474,62.400000000000006
CC1=C(C(=O)CC1=O)C,2.4023,0.1625,32.621,34.14
CNC(=[NH2+])C(C)C([O-])=O,0.1318,0.2297,39.01,77.75
CCC1CC2N1CC2=O,2.5892,0.1994,32.644,20.310000000000002
COC1COCC(O)C1,1.2429,0.3058,34.885,38.69
CCC1CC(CC#C)C1,0.789,0.3118,37.935,0.0
CCN1CCC(=O)C1=O,5.8046,0.1731,31.897,37.38
COCc1cnnnn1,5.7735,0.1659,28.583,60.790000000000006
CC1CC(C=O)C(C)O1,2.511,0.2229,34.991,26.3
O=C1OC2C3OC3C12,5.1366,0.2703,21.517,38.83
CN1C2CCC12CCO,1.7999,0.3116,36.164,23.240000000000002
[NH3+]CC1=C([O-])C=NN1,5.1589,0.2217,27.197,79.38
NC1=NC2CC(O1)C=C2,1.6435,0.2193,28.25,47.61
CC1NCC(=O)C2CC12,3.082,0.2016,32.351,29.1
N=C1OC(CC=C1)C#N,4.2617,0.2175,28.306,56.87
N#CCOC1C2CC1O2,3.0046,0.2522,28.775,42.25
CCc1nccc(n1)F,1.3121,0.2237,28.727,25.78
C#CC12COC3C1OC23,1.1411,0.2705,27.649,18.46
C1C2C3OC3CCN12,1.17,0.2953,25.382,15.54
CCC12CC1C(C2)C#C,0.8591,0.2968,35.65,0.0
COC(=O)C1(CC1)OC,1.503,0.2631,35.012,35.53
CCC(C)C1CC1(C)O,1.3056,0.3222,42.069,20.23
C#CC1CCC=C1C#N,4.6032,0.2195,30.855,23.79
OCC1OC(=N)C11CN1,2.2843,0.2668,31.395,75.25
COC1CCC2OC12,2.696,0.3291,28.139,21.759999999999998
CC12CN1C(=N)C21CO1,3.4625,0.2412,31.041,39.39
C#CCCO,1.3892,0.3174,20.716,20.23
CCCN1CC1C,1.1213,0.3107,30.791,3.01
CC1OC(=O)CC1C#N,1.4694,0.276,30.068,50.09
O=CCCC1CCC1=O,4.0455,0.2147,33.204,34.14
CCC1C2N3CC3C12O,2.8203,0.2828,34.072,23.240000000000002
CC1C2C(=O)OC12C,4.4049,0.2742,28.604,26.3
C1CC2CC=CCC2O1,1.4548,0.2659,30.39,9.23
N=C1NC(=N)C=NN=C1,0.055,0.1711,27.661,89.27
C1OC2C=CC3OCC123,0.3039,0.2398,26.771,18.46
N=COC1(CC#C)CC1,3.5527,0.2771,34.632,33.08
CC1(CCC=C1)NC=O,3.6993,0.2642,33.951,29.1
CCC1CC2C(C=O)C12,3.4618,0.2179,34.011,17.07
CN=c1[nH]c(n[nH]1)C#N,2.9999,0.1604,29.974,80.62
CC12C3C1C1(CO)C2N31,2.9208,0.2757,30.919,23.240000000000002
C1CC12CC(=O)C2,2.7568,0.2208,24.802,17.07
O=C1C=CC2C3NC3C12,4.3499,0.1807,26.561,39.010000000000005
CCC(=O)NC(C)C#N,3.8762,0.2725,36.428,52.89
CC1CC(C)(O)C11CN1,1.7635,0.3066,37.671,42.17
OCC1(CC2CC12)C=O,3.2425,0.2192,32.449,37.3
CC1(NC1CCO)C#N,3.2404,0.2854,35.797,65.96000000000001
CN=C1NC(=O)OC=N1,2.097,0.2046,27.777,71.25
CN=C1ON=NOC1=N,0.7747,0.2113,28.594,88.27000000000001
Cc1ccnc(c1)CO,1.0971,0.2298,31.904,33.120000000000005
O=CCOC(C=O)C#N,2.2967,0.208,31.387,67.16
CC(C#CCO)N1CC1,1.7306,0.2712,36.555,23.240000000000002
CC#Cc1c[nH]nc1,2.2293,0.2229,26.469,28.68
NC(=O)N1C2CC(O)C12,3.5534,0.2694,31.831,66.33
O=CCC1OCC=C1,3.8466,0.22,27.21,26.3
CC(C#C)C1C2CC1O2,1.7938,0.287,33.205,9.23
CN=C1ON=CN=C1C,1.0908,0.1656,30.643,51.28
CC1CC2(O)C3OC1C23,0.7503,0.2859,31.39,29.46
NC(=[NH2+])C#CC([O-])=O,15.0512,0.1245,30.434,91.74000000000001
CN=c1ccoc(n1)N,4.1692,0.2021,30.93,64.41
C[NH+]=C1[N-]C=CC(N)=N1,2.0534,0.2018,31.789,66.98
OC1CC1(C#N)C1CN1,3.0418,0.2712,32.322,65.96
CN1CC1C(=O)C(N)=O,2.2024,0.1576,33.504,63.169999999999995
Cc1coc(c1CO)C,1.2441,0.2284,34.695,33.370000000000005
CC1=NC=C(F)C(=N)O1,3.0346,0.181,28.461,49.88
O=CC1C2CN1C1CC21,2.5279,0.2088,28.257,20.310000000000002
C#CC12CC(CO1)C=C2,1.7835,0.2412,29.501,9.23
OC1CC=CC1OC=O,3.8425,0.2569,30.839,46.53
CC1(O)COC(C)(C)C1,1.748,0.3002,39.318,29.46
CC1(CCO1)C#C,1.7358,0.2807,26.942,9.23
CC12OC1(CO)C1CC21,2.1914,0.321,33.171,32.76
CNc1c(nn(n1)C)O,0.6951,0.202,32.886,62.97
C1C(=O)C(O1)(CO)CO,2.7924,0.217,32.726,66.76
CC1(C)C2OCC2C1=O,1.9803,0.2135,32.868,26.3
OC12CC=CC1C2C#C,0.921,0.2373,32.226,20.23
c1c(c(n[nH]1)CO)CO,1.852,0.2551,32.327,69.14
O=CC1NC11CCC1,3.4489,0.2188,28.275,39.010000000000005
Cc1c(cn[nH]1)C(=O)N,1.5784,0.2362,31.2,71.77
CCC(=O)CN=COC,2.4309,0.2218,36.784,38.66
c1c[nH]c(c1O)C=O,4.3172,0.1817,25.712,53.089999999999996
CCC(C)C(C=O)C#C,2.4306,0.219,39.075,17.07
OC1CN2C1=NOC2=O,5.9993,0.2398,26.45,68.25999999999999
CNC(=O)C1OCC=C1,3.1318,0.2341,31.759,38.33
OCC1(C#N)C2CN1C2,3.2621,0.2568,30.424,47.26
N=C1OCC=CN1C=O,5.3707,0.2243,28.305,53.39
CN1CC(C)(O)C1=O,2.5298,0.2686,31.604,40.54
N#CCNC1CN2CC12,2.6554,0.2557,30.834,38.83
COC1C(C)C1OC=O,4.9052,0.2682,34.679,35.53
OC1C2COC=NCC12,3.4501,0.2632,30.114,41.82
CC1(C)CC([NH2+]1)C([O-])=O,5.4972,0.2643,34.671,56.74
CC(=O)C1C2COC12,3.4383,0.2193,27.519,26.3
CC1C2CC2(C)C2CN12,1.5061,0.3172,34.028,3.01
O=C1CC23CCC(O2)C13,3.4219,0.2226,27.677,26.3
CC1CC(C)(CC=O)C1,2.9287,0.2243,37.898,17.07
OC12C3C1N1CC2=CC31,2.0394,0.1585,27.514,23.47
CCc1ncc(o1)C#N,3.7208,0.2079,28.808,49.82
C1C2CC1OCCCO2,0.9031,0.3023,31.428,18.46
CC1N2C3C(O)C3C12C,1.0753,0.2734,34.916,23.240000000000002
COC1=C(C)OC(=N)N1,3.4279,0.2291,33.087,62.01
O=C1CCC2CC(C1)O2,3.8302,0.2282,29.508,26.3
Cc1c(c(c([nH]1)C)N)N,2.0239,0.212,38.355,67.83
